latitude,longitude,description,location,name,category,type,timestamp,color
2.535,9.3423,Aliqua Totam,Voluptas Aliquid Eaque,Similique Laborum,Corrupt,3,06/05/2011 15:32:32,red
-8.5868,-1.7544,Ullam Offi,Minus Officia Facere,Dolorem,Corrupt,2,07/03/2004 23:00:45,grey
35.0563,29.4411,Ullam Offi,Veniam Ab,Dicta Vel,Corrupt,2,11/30/2003 02:49:55,green
-10.0924,-61.4956,Aliqua Totam,Perferendis Incidunt Deserunt,Iure,Corrupt,3,10/09/2009 04:06:01,blue
14.9103,16.566,Voluptatem Ni,Minus Officia Facere,Nulla Ab,Corrupt,2,12/10/2005 20:04:40,yellow
-28.2275,17.4246,Aliqua Totam,Perferendis Incidunt Deserunt,Et,Corrupt,2,07/01/2009 10:04:06,yellow
20.8331,-72.7128,Ullam Offi,Nostrud Autem,Suscipit Esse,Corrupt,2,07/01/2009 10:04:06,red
-8.014,25.2909,Soluta,Voluptas Aliquid Eaque,Cupidatat,Corrupt,1,07/03/2004 23:00:45,orange
29.3419,-22.8302,Ullam Offi,Sit At,Qui,Corrupt,1,07/03/2004 23:00:45,black
33.6237,-52.8695,Voluptatem Ni,Voluptas Aliquid Eaque,Qui,Corrupt,3,02/21/2007 00:05:52,orange
-20.729,-59.7271,Voluptatem Ni,Tempora Cumque,Et,Corrupt,2,06/05/2011 15:32:32,yellow
-2.0074,-79.0721,Voluptatem Ni,Non Dolorem Qui,Proiden,Corrupt,3,11/30/2003 02:49:55,blue
9.9701,-30.6557,Ullam Offi,Minus Officia Facere,Qui,Corrupt,1,02/21/2007 00:05:52,grey
-10.2952,4.2147,Voluptatem Ni,Veniam Ab,Quisquam Proiden,Corrupt,3,11/30/2003 02:49:55,blue
-3.9644,-31.6905,Aliqua Totam,Tempora Cumque,Suscipit Esse,Corrupt,1,04/03/2004 07:53:11,grey
35.1169,-3.5115,Ullam Offi,Sit At,Cupidatat,Corrupt,1,10/09/2009 04:06:01,green
-3.8475,-19.3852,Aliqua Totam,Veniam Ab,Et,Corrupt,2,07/01/2009 10:04:06,white
9.4421,27.7702,Ullam Offi,Ad Non Rem,Nulla Ab,Corrupt,1,11/30/2003 02:49:55,red
5.9803,-36.1478,Voluptatem Ni,Perferendis Incidunt Deserunt,Sint,Corrupt,1,11/06/2004 18:15:12,purple
-18.5444,-65.4738,Voluptatem Ni,Perferendis Incidunt Deserunt,Iure,Corrupt,2,07/03/2004 23:00:45,white
9.9701,-52.8695,Voluptatem Ni,Ad Non Rem,Corrupti Minus,Corrupt,2,07/03/2004 23:00:45,green
-14.6085,-74.0056,Ullam Offi,Sit At,Nihil,Corrupt,3,12/10/2005 20:04:40,black
28.7056,-38.2314,Soluta,Veniam Ab,Consequ,Corrupt,3,07/03/2004 23:00:45,green
-20.8013,16.7911,Voluptatem Ni,Minus Officia Facere,Qui,Corrupt,2,10/09/2009 04:06:01,red
7.7062,-46.2304,Voluptatem Ni,Voluptas Aliquid Eaque,Dicta Vel,Corrupt,1,10/09/2009 04:06:01,orange
-27.6232,2.2868,Soluta,Veniam Ab,Iure,Corrupt,2,10/09/2009 04:06:01,green
5.4135,-13.5761,Soluta,Voluptas Aliquid Eaque,Voluptas,Corrupt,2,07/03/2004 23:00:45,blue
-2.234,-56.7742,Illum Illo Q,Nostrud Autem,Nihil,Corrupt,1,12/10/2005 20:04:40,purple
35.2104,-24.5359,Voluptatem Ni,Saepe Sit,Doloremque Consequat,Corrupt,3,04/03/2004 07:53:11,blue
13.6002,-42.46,Voluptatem Ni,Non Dolorem Qui,Iure,Corrupt,2,04/03/2004 07:53:11,green
23.2942,-3.5115,Ullam Offi,Non Dolorem Qui,Iure,Corrupt,2,07/03/2004 23:00:45,yellow
-2.4399,12.8624,Voluptatem Ni,Nostrud Autem,Et,Corrupt,3,02/21/2007 00:05:52,white
25.1844,-4.6371,Voluptatem Ni,Tempora Cumque,Doloremque Consequat,Corrupt,2,05/03/2009 04:35:53,black
-14.5452,-35.6159,Ullam Offi,Perferendis Incidunt Deserunt,Iure,Corrupt,2,07/01/2009 10:04:06,green
-25.4594,-52.8695,Soluta,Nostrud Autem,Et,Corrupt,2,12/10/2005 20:04:40,white
-28.7364,-61.4956,Illum Illo Q,Veniam Ab,Sequi,Corrupt,2,11/30/2003 02:49:55,white
5.9803,-21.7147,Soluta,Voluptas Aliquid Eaque,Proiden,Corrupt,2,06/05/2011 15:32:32,white
-20.729,-66.0967,Voluptatem Ni,Non Dolorem Qui,Suscipit Esse,Corrupt,1,05/03/2009 04:35:53,purple
18.2001,-17.2923,Illum Illo Q,Ad Non Rem,Tempora,Corrupt,3,05/03/2009 04:35:53,blue
-13.0763,-43.0884,Illum Illo Q,Tempora Cumque,Sint,Corrupt,2,07/03/2004 23:00:45,black
-22.4052,-70.2099,Ullam Offi,Nostrud Autem,Asperiores,Corrupt,1,07/03/2004 23:00:45,grey
33.3223,-13.5761,Voluptatem Ni,Perferendis Incidunt Deserunt,Dicta Vel,Corrupt,3,10/09/2009 04:06:01,grey
34.1292,-48.2087,Aliqua Totam,Voluptas Aliquid Eaque,Sequi,Corrupt,1,07/01/2009 10:04:06,blue
22.8295,16.566,Soluta,Sit At,Tempora,Corrupt,2,05/03/2009 04:35:53,white
21.3363,-21.8346,Aliqua Totam,Sit At,Quisqua,Corrupt,3,06/05/2011 15:32:32,black
7.7062,-60.7884,Ullam Offi,Sit At,Dolorem,Corrupt,1,07/03/2004 23:00:45,blue
-29.7532,-1.7544,Voluptatem Ni,Sit At,Doloremque Consequat,Corrupt,3,06/05/2011 15:32:32,grey
-6.1281,-4.6371,Soluta,Tempora Cumque,Quisquam Proiden,Corrupt,3,07/01/2009 10:04:06,orange
-16.0291,-72.7128,Ullam Offi,Sit At,Accusa,Corrupt,2,12/10/2005 20:04:40,blue
9.6684,17.4246,Soluta,Voluptas Aliquid Eaque,Tempora,Corrupt,2,06/05/2011 15:32:32,green
23.9207,-16.1816,Soluta,Ad Non Rem,Proiden,Corrupt,1,06/05/2011 15:32:32,yellow
-2.7335,27.7702,Soluta,Veniam Ab,Corrupti Minus,Corrupt,1,04/03/2004 07:53:11,green
-21.4559,-35.6159,Soluta,Ad Non Rem,Dolorem,Corrupt,2,12/10/2005 20:04:40,black
-23.2008,10.3245,Soluta,Tempora Cumque,Iure,Corrupt,2,07/01/2009 10:04:06,black
-22.7419,-38.1104,Voluptatem Ni,Tempora Cumque,Quisqua,Corrupt,1,04/03/2004 07:53:11,white
33.6237,-56.7742,Soluta,Sit At,Suscipit Esse,Corrupt,1,07/03/2004 23:00:45,orange
-3.8475,-52.8695,Soluta,Non Dolorem Qui,Proiden,Corrupt,1,10/09/2009 04:06:01,orange
0.0453,-42.46,Soluta,Nostrud Autem,Consequ,Corrupt,3,12/10/2005 20:04:40,yellow
5.535,-66.0967,Aliqua Totam,Voluptas Aliquid Eaque,Dicta Vel,Corrupt,1,04/03/2004 07:53:11,white
6.3545,-79.0721,Aliqua Totam,Nostrud Autem,Tempora,Corrupt,2,11/30/2003 02:49:55,orange
4.2113,-36.7185,Ullam Offi,Veniam Ab,Consequ,Corrupt,2,06/05/2011 15:32:32,black
-10.3365,16.1616,Soluta,Minus Officia Facere,Aut,Corrupt,2,07/03/2004 23:00:45,yellow
9.9701,-42.46,Soluta,Sit At,Quisquam Proiden,Corrupt,3,10/09/2009 04:06:01,green
25.5219,-60.6279,Voluptatem Ni,Minus Officia Facere,Quisquam Proiden,Corrupt,2,11/30/2003 02:49:55,grey
33.9079,-3.5115,Ullam Offi,Veniam Ab,Iure,Corrupt,2,02/21/2007 00:05:52,orange
31.7807,-21.7147,Voluptatem Ni,Voluptas Aliquid Eaque,Corrupti Minus,Corrupt,2,04/03/2004 07:53:11,yellow
-2.234,-42.6451,Ullam Offi,Tempora Cumque,Nulla Omnis,Corrupt,2,04/03/2004 07:53:11,green
4.2113,15.269,Aliqua Totam,Sit At,Doloremque Consequat,Corrupt,2,07/03/2004 23:00:45,blue
32.8015,16.1616,Voluptatem Ni,Veniam Ab,Reprehen,Corrupt,1,05/03/2009 04:35:53,blue
28.3673,-47.2622,Soluta,Veniam Ab,Voluptas,Corrupt,2,10/09/2009 04:06:01,black
6.9418,10.3245,Ullam Offi,Sit At,Sint,Corrupt,1,06/05/2011 15:32:32,purple
-3.8187,-38.2314,Soluta,Ad Non Rem,Tempora,Corrupt,1,05/03/2009 04:35:53,white
5.4509,18.0653,Ullam Offi,Sit At,Nihil,Corrupt,1,07/03/2004 23:00:45,white
37.0798,-16.1816,Voluptatem Ni,Sit At,Iure,Corrupt,2,07/03/2004 23:00:45,orange
-22.4052,-57.7194,Aliqua Totam,Tempora Cumque,Sequi,Corrupt,1,05/03/2009 04:35:53,green
-28.2275,-13.5761,Voluptatem Ni,Non Dolorem Qui,Consequ,Corrupt,1,12/10/2005 20:04:40,grey
22.8295,18.0653,Aliqua Totam,Tempora Cumque,Reprehen,Corrupt,1,06/05/2011 15:32:32,black
3.4576,2.2471,Ullam Offi,Voluptas Aliquid Eaque,Dicta Vel,Corrupt,3,11/06/2004 18:15:12,purple
6.3545,-42.46,Voluptatem Ni,Non Dolorem Qui,Suscipit Esse,Corrupt,1,06/05/2011 15:32:32,green
-24.631,-71.9129,Ullam Offi,Veniam Ab,Voluptas,Corrupt,2,07/03/2004 23:00:45,black
-6.1281,12.9524,Soluta,Minus Officia Facere,Proiden,Corrupt,3,07/03/2004 23:00:45,white
5.4135,20.4572,Voluptatem Ni,Tempora Cumque,Accusa,Corrupt,1,10/09/2009 04:06:01,yellow
-23.2008,-22.4504,Illum Illo Q,Minus Officia Facere,Similique Laborum,Corrupt,2,12/10/2005 20:04:40,black
-16.0291,-43.0884,Aliqua Totam,Perferendis Incidunt Deserunt,Et,Corrupt,3,11/30/2003 02:49:55,purple
14.9103,-60.7884,Voluptatem Ni,Non Dolorem Qui,Nulla Omnis,Corrupt,2,05/03/2009 04:35:53,black
-12.0902,15.2147,Ullam Offi,Veniam Ab,Tempora,Corrupt,2,05/03/2009 04:35:53,green
7.9199,12.8624,Ullam Offi,Sit At,Voluptas,Corrupt,2,06/05/2011 15:32:32,green
7.7062,-4.6371,Voluptatem Ni,Perferendis Incidunt Deserunt,Suscipit Esse,Corrupt,2,11/30/2003 02:49:55,orange
33.6237,17.4246,Ullam Offi,Tempora Cumque,Consequ,Corrupt,2,07/03/2004 23:00:45,purple
-8.014,10.3245,Aliqua Totam,Saepe Sit,Dolorem,Corrupt,1,07/01/2009 10:04:06,white
9.9701,-1.7544,Ullam Offi,Non Dolorem Qui,Quisqua,Corrupt,2,05/03/2009 04:35:53,blue
-10.2952,-60.7884,Soluta,Non Dolorem Qui,Qui,Corrupt,2,10/09/2009 04:06:01,green
-4.3798,-58.233,Ullam Offi,Non Dolorem Qui,Corrupti Minus,Corrupt,2,02/21/2007 00:05:52,green
-20.8013,-47.6564,Illum Illo Q,Nostrud Autem,Sint,Corrupt,1,12/10/2005 20:04:40,blue
31.6711,-16.4551,Aliqua Totam,Non Dolorem Qui,Qui,Corrupt,2,10/09/2009 04:06:01,yellow
23.9207,-78.3441,Soluta,Voluptas Aliquid Eaque,Quisqua,Corrupt,2,07/01/2009 10:04:06,red
-4.3798,-52.8695,Voluptatem Ni,Sit At,Voluptas,Corrupt,1,07/01/2009 10:04:06,white
-2.0074,4.2147,Ullam Offi,Nostrud Autem,Consequ,Corrupt,2,06/05/2011 15:32:32,red
-14.6085,10.3245,Soluta,Nostrud Autem,Iure,Corrupt,2,10/09/2009 04:06:01,white
17.2921,-3.5115,Aliqua Totam,Perferendis Incidunt Deserunt,Reprehen,Corrupt,2,06/05/2011 15:32:32,black
25.1844,-78.3441,Ullam Offi,Minus Officia Facere,Qui,Corrupt,2,10/09/2009 04:06:01,orange
30.8761,4.2147,Ullam Offi,Nostrud Autem,Et,Corrupt,2,07/03/2004 23:00:45,grey
37.1575,-17.2923,Soluta,Voluptas Aliquid Eaque,Corrupti Minus,Corrupt,2,06/05/2011 15:32:32,purple
-3.9644,16.1616,Voluptatem Ni,Tempora Cumque,Reprehen,Corrupt,1,06/05/2011 15:32:32,white
14.7463,-22.8302,Ullam Offi,Voluptas Aliquid Eaque,Nulla Ab,Corrupt,1,04/03/2004 07:53:11,grey
6.9418,-53.8555,Voluptatem Ni,Sit At,Proiden,Corrupt,2,11/06/2004 18:15:12,red
9.6684,-53.8555,Voluptatem Ni,Minus Officia Facere,Reprehen,Corrupt,3,07/01/2009 10:04:06,yellow
37.0798,13.3237,Voluptatem Ni,Saepe Sit,Quisqua,Corrupt,3,05/03/2009 04:35:53,white
27.6199,-3.5115,Soluta,Non Dolorem Qui,Nihil,Corrupt,2,07/03/2004 23:00:45,white
35.3531,-57.7194,Voluptatem Ni,Veniam Ab,Proiden,Corrupt,2,04/03/2004 07:53:11,yellow
-10.3365,-5.6457,Soluta,Sit At,Et,Corrupt,2,11/30/2003 02:49:55,green
-18.2422,-19.3852,Ullam Offi,Perferendis Incidunt Deserunt,Sint,Corrupt,2,12/10/2005 20:04:40,blue
-23.4065,-78.3441,Illum Illo Q,Saepe Sit,Voluptas,Corrupt,2,07/03/2004 23:00:45,white
23.8965,-33.6692,Ullam Offi,Perferendis Incidunt Deserunt,Dolorem,Corrupt,2,10/09/2009 04:06:01,red
23.2942,-57.7194,Aliqua Totam,Nostrud Autem,Proiden,Corrupt,3,07/01/2009 10:04:06,orange
14.2387,-19.975,Illum Illo Q,Tempora Cumque,Cupidatat,Corrupt,2,05/03/2009 04:35:53,yellow
25.5219,-57.7194,Voluptatem Ni,Voluptas Aliquid Eaque,Tempora,Corrupt,2,07/03/2004 23:00:45,purple
18.0771,-1.7544,Aliqua Totam,Nostrud Autem,Tempora,Corrupt,3,11/30/2003 02:49:55,white
-23.2008,-64.7732,Soluta,Perferendis Incidunt Deserunt,Similique Laborum,Corrupt,3,04/03/2004 07:53:11,blue
6.3545,-21.7147,Soluta,Saepe Sit,Consequ,Corrupt,3,04/03/2004 07:53:11,orange
-13.0763,-19.3852,Ullam Offi,Ad Non Rem,Nihil,Corrupt,3,10/09/2009 04:06:01,orange
-12.5503,2.6916,Voluptatem Ni,Tempora Cumque,Qui,Corrupt,2,07/01/2009 10:04:06,red
-16.4965,17.4246,Voluptatem Ni,Perferendis Incidunt Deserunt,Consequ,Corrupt,2,07/03/2004 23:00:45,purple
8.6827,-66.0967,Aliqua Totam,Tempora Cumque,Qui,Corrupt,2,11/06/2004 18:15:12,yellow
33.3223,-61.4956,Ullam Offi,Nostrud Autem,Doloremque Consequat,Corrupt,1,06/05/2011 15:32:32,green
-6.3872,-59.7271,Ullam Offi,Nostrud Autem,Similique Laborum,Corrupt,1,07/03/2004 23:00:45,green
-6.0266,-71.9129,Voluptatem Ni,Voluptas Aliquid Eaque,Corrupti Minus,Corrupt,3,04/03/2004 07:53:11,blue
-13.8156,-66.0967,Soluta,Perferendis Incidunt Deserunt,Voluptas,Corrupt,2,07/01/2009 10:04:06,orange
3.4576,16.566,Soluta,Minus Officia Facere,Doloremque Consequat,Corrupt,2,05/03/2009 04:35:53,blue
37.0659,27.7702,Voluptatem Ni,Tempora Cumque,Dicta Vel,Corrupt,2,07/03/2004 23:00:45,green
16.4778,-47.2622,Ullam Offi,Sit At,Doloremque Consequat,Corrupt,2,12/10/2005 20:04:40,orange
-2.0074,27.7702,Aliqua Totam,Non Dolorem Qui,Corrupti Minus,Corrupt,2,11/30/2003 02:49:55,yellow
17.9826,25.2909,Illum Illo Q,Minus Officia Facere,Sequi,Corrupt,2,07/03/2004 23:00:45,purple
35.1169,-22.8302,Illum Illo Q,Tempora Cumque,Aut,Corrupt,2,05/03/2009 04:35:53,red
27.7434,-16.4551,Voluptatem Ni,Tempora Cumque,Dicta Vel,Corrupt,1,05/03/2009 04:35:53,white
-20.846,-43.0884,Ullam Offi,Veniam Ab,Tempora,Corrupt,1,05/03/2009 04:35:53,black
0.0453,-1.7544,Soluta,Nostrud Autem,Doloremque Consequat,Corrupt,3,04/03/2004 07:53:11,grey
38.1624,-42.46,Soluta,Tempora Cumque,Suscipit Esse,Corrupt,2,05/03/2009 04:35:53,white
5.0695,-13.5761,Illum Illo Q,Nostrud Autem,Nulla Omnis,Corrupt,3,06/05/2011 15:32:32,black
-7.5187,-38.2314,Illum Illo Q,Minus Officia Facere,Doloremque Consequat,Corrupt,3,04/03/2004 07:53:11,white
-23.4065,-42.46,Voluptatem Ni,Veniam Ab,Tempora,Corrupt,1,02/21/2007 00:05:52,white
-26.0795,-58.233,Ullam Offi,Saepe Sit,Reprehen,Corrupt,3,11/06/2004 18:15:12,green
10.9159,-53.8555,Aliqua Totam,Veniam Ab,Quisquam Proiden,Corrupt,2,07/03/2004 23:00:45,blue
17.9826,16.7911,Voluptatem Ni,Non Dolorem Qui,Nihil,Corrupt,1,05/03/2009 04:35:53,orange
14.5838,-47.2622,Ullam Offi,Voluptas Aliquid Eaque,Suscipit Esse,Corrupt,2,10/09/2009 04:06:01,white
31.6711,-21.7147,Voluptatem Ni,Tempora Cumque,Tempora,Corrupt,2,05/03/2009 04:35:53,yellow
35.3531,-38.2314,Soluta,Voluptas Aliquid Eaque,Dicta Vel,Corrupt,2,07/03/2004 23:00:45,purple
5.9803,-57.7194,Ullam Offi,Voluptas Aliquid Eaque,Tempora,Corrupt,3,07/01/2009 10:04:06,orange
-20.729,22.3778,Ullam Offi,Nostrud Autem,Proiden,Corrupt,2,06/05/2011 15:32:32,orange
14.5838,27.2374,Soluta,Veniam Ab,Tempora,Corrupt,3,06/05/2011 15:32:32,yellow
2.535,-16.4551,Soluta,Minus Officia Facere,Similique Laborum,Corrupt,3,07/03/2004 23:00:45,yellow
-8.5868,6.0526,Soluta,Perferendis Incidunt Deserunt,Dicta Vel,Corrupt,2,05/03/2009 04:35:53,black
35.3531,25.2909,Illum Illo Q,Perferendis Incidunt Deserunt,Corrupti Minus,Corrupt,2,05/03/2009 04:35:53,yellow
-7.5187,10.3245,Voluptatem Ni,Perferendis Incidunt Deserunt,Aut,Corrupt,2,05/03/2009 04:35:53,yellow
5.0695,-5.6457,Voluptatem Ni,Perferendis Incidunt Deserunt,Nulla Omnis,Corrupt,2,05/03/2009 04:35:53,red
19.856,-24.7056,Soluta,Non Dolorem Qui,Dolorem,Corrupt,2,07/03/2004 23:00:45,orange
27.1105,-17.2923,Ullam Offi,Tempora Cumque,Suscipit Esse,Corrupt,2,11/06/2004 18:15:12,orange
9.9701,-19.3852,Soluta,Minus Officia Facere,Sint,Corrupt,2,05/03/2009 04:35:53,red
9.9701,-38.2314,Voluptatem Ni,Veniam Ab,Qui,Corrupt,1,05/03/2009 04:35:53,white
-18.5444,-57.7194,Soluta,Voluptas Aliquid Eaque,Asperiores,Corrupt,2,02/21/2007 00:05:52,yellow
-16.4965,-38.1885,Soluta,Tempora Cumque,Asperiores,Corrupt,2,07/03/2004 23:00:45,black
-2.0074,-69.4432,Aliqua Totam,Voluptas Aliquid Eaque,Proiden,Corrupt,3,02/21/2007 00:05:52,green
8.1266,-36.1478,Soluta,Minus Officia Facere,Tempora,Corrupt,1,04/03/2004 07:53:11,blue
18.2001,-47.6564,Ullam Offi,Non Dolorem Qui,Nulla Omnis,Corrupt,2,04/03/2004 07:53:11,red
-6.3872,13.3237,Ullam Offi,Perferendis Incidunt Deserunt,Quisqua,Corrupt,2,07/01/2009 10:04:06,red
-5.0194,-57.7194,Ullam Offi,Non Dolorem Qui,Tempora,Corrupt,2,06/05/2011 15:32:32,grey
-10.0924,13.4533,Aliqua Totam,Tempora Cumque,Asperiores,Corrupt,2,07/01/2009 10:04:06,green
14.2387,-72.7128,Aliqua Totam,Saepe Sit,Suscipit Esse,Corrupt,3,02/21/2007 00:05:52,yellow
-28.2275,-10.3848,Illum Illo Q,Non Dolorem Qui,Asperiores,Corrupt,2,10/09/2009 04:06:01,blue
6.9418,-66.0967,Voluptatem Ni,Nostrud Autem,Similique Laborum,Corrupt,3,11/30/2003 02:49:55,yellow
-3.8475,-48.2087,Soluta,Voluptas Aliquid Eaque,Dicta Vel,Corrupt,2,12/10/2005 20:04:40,red
23.2942,-58.233,Soluta,Veniam Ab,Corrupti Minus,Corrupt,3,11/30/2003 02:49:55,purple
-8.014,-36.2238,Aliqua Totam,Non Dolorem Qui,Aut,Corrupt,1,07/01/2009 10:04:06,orange
-13.8156,-10.3848,Soluta,Veniam Ab,Cupidatat,Corrupt,3,11/30/2003 02:49:55,green
38.4816,-10.3848,Illum Illo Q,Nostrud Autem,Tempora,Corrupt,1,07/01/2009 10:04:06,white
10.9159,-31.6905,Voluptatem Ni,Perferendis Incidunt Deserunt,Nihil,Corrupt,1,11/30/2003 02:49:55,white
-4.8537,9.3423,Voluptatem Ni,Veniam Ab,Cupidatat,Corrupt,2,07/01/2009 10:04:06,yellow
-11.0484,-64.7732,Illum Illo Q,Sit At,Asperiores,Corrupt,2,04/03/2004 07:53:11,orange
6.9418,12.8624,Ullam Offi,Voluptas Aliquid Eaque,Quisquam Proiden,Corrupt,3,12/10/2005 20:04:40,white
30.8374,-56.7742,Ullam Offi,Tempora Cumque,Asperiores,Corrupt,2,04/03/2004 07:53:11,black
-2.4399,15.269,Ullam Offi,Minus Officia Facere,Accusa,Corrupt,2,11/30/2003 02:49:55,white
20.8331,-13.5761,Voluptatem Ni,Nostrud Autem,Similique Laborum,Corrupt,3,07/01/2009 10:04:06,orange
33.3223,-19.975,Ullam Offi,Perferendis Incidunt Deserunt,Reprehen,Corrupt,2,11/30/2003 02:49:55,orange
-11.9849,-38.1885,Illum Illo Q,Nostrud Autem,Dolorem,Corrupt,2,04/03/2004 07:53:11,green
36.873,-60.7884,Illum Illo Q,Nostrud Autem,Dolorem,Corrupt,2,06/05/2011 15:32:32,green
-23.4065,9.3423,Ullam Offi,Saepe Sit,Quisqua,Corrupt,3,05/03/2009 04:35:53,orange
9.6684,1.9377,Soluta,Sit At,Aut,Corrupt,3,07/03/2004 23:00:45,blue
36.873,-57.7194,Soluta,Minus Officia Facere,Quisquam Proiden,Corrupt,2,02/21/2007 00:05:52,red
-7.5187,-5.6457,Soluta,Nostrud Autem,Voluptas,Corrupt,1,04/03/2004 07:53:11,green
35.0563,-65.4738,Aliqua Totam,Perferendis Incidunt Deserunt,Sequi,Corrupt,3,10/09/2009 04:06:01,orange
5.9803,27.2374,Voluptatem Ni,Non Dolorem Qui,Consequ,Corrupt,2,04/03/2004 07:53:11,yellow
-12.5503,16.7911,Soluta,Perferendis Incidunt Deserunt,Reprehen,Corrupt,1,06/05/2011 15:32:32,orange
-23.4065,6.0526,Voluptatem Ni,Minus Officia Facere,Corrupti Minus,Corrupt,2,11/06/2004 18:15:12,grey
-9.9126,-21.7147,Voluptatem Ni,Perferendis Incidunt Deserunt,Reprehen,Corrupt,2,06/05/2011 15:32:32,orange
22.8295,18.0653,Ullam Offi,Nostrud Autem,Nulla Ab,Corrupt,2,04/03/2004 07:53:11,blue
28.7345,-30.6557,Voluptatem Ni,Minus Officia Facere,Sint,Corrupt,2,10/09/2009 04:06:01,yellow
22.8295,2.6916,Ullam Offi,Sit At,Similique Laborum,Corrupt,2,11/30/2003 02:49:55,yellow
-7.5187,-24.5359,Aliqua Totam,Nostrud Autem,Et,Corrupt,3,10/09/2009 04:06:01,green
-5.0194,29.7332,Voluptatem Ni,Minus Officia Facere,Similique Laborum,Corrupt,1,12/10/2005 20:04:40,yellow
14.2387,-35.6159,Ullam Offi,Perferendis Incidunt Deserunt,Tempora,Corrupt,3,07/03/2004 23:00:45,purple
32.8015,-47.2622,Voluptatem Ni,Non Dolorem Qui,Doloremque Consequat,Corrupt,3,04/03/2004 07:53:11,green
-18.5444,-47.6564,Ullam Offi,Non Dolorem Qui,Asperiores,Corrupt,2,05/03/2009 04:35:53,green
33.9079,-70.2099,Illum Illo Q,Non Dolorem Qui,Quisquam Proiden,Corrupt,2,07/03/2004 23:00:45,green
8.1128,-79.0721,Soluta,Veniam Ab,Nulla Ab,Corrupt,2,05/03/2009 04:35:53,yellow
-26.0795,0.1472,Ullam Offi,Tempora Cumque,Tempora,Corrupt,3,11/30/2003 02:49:55,blue
27.7434,-16.1816,Ullam Offi,Minus Officia Facere,Sequi,Corrupt,2,07/01/2009 10:04:06,orange
17.2921,-47.2622,Ullam Offi,Tempora Cumque,Consequ,Corrupt,1,12/10/2005 20:04:40,black
-10.2952,1.9377,Voluptatem Ni,Veniam Ab,Reprehen,Corrupt,3,11/30/2003 02:49:55,purple
9.6684,-46.2304,Soluta,Minus Officia Facere,Qui,Corrupt,2,07/01/2009 10:04:06,blue
2.535,-48.2087,Voluptatem Ni,Voluptas Aliquid Eaque,Doloremque Consequat,Corrupt,2,11/30/2003 02:49:55,purple
12.2554,-22.4504,Soluta,Minus Officia Facere,Aut,Corrupt,2,04/03/2004 07:53:11,orange
-6.0266,-59.7271,Soluta,Veniam Ab,Iure,Corrupt,1,07/01/2009 10:04:06,grey
-14.5452,-19.975,Soluta,Sit At,Sint,Corrupt,3,06/05/2011 15:32:32,black
-16.0291,27.7702,Voluptatem Ni,Ad Non Rem,Sint,Corrupt,2,11/30/2003 02:49:55,green
38.7232,-53.8555,Ullam Offi,Non Dolorem Qui,Qui,Corrupt,1,10/09/2009 04:06:01,purple
-23.4065,-64.7732,Aliqua Totam,Nostrud Autem,Aut,Corrupt,1,11/30/2003 02:49:55,green
25.1844,-60.7884,Voluptatem Ni,Voluptas Aliquid Eaque,Qui,Corrupt,3,07/01/2009 10:04:06,black
8.1128,-16.4551,Voluptatem Ni,Non Dolorem Qui,Iure,Corrupt,1,04/03/2004 07:53:11,black
17.9826,-3.5115,Ullam Offi,Minus Officia Facere,Dolorem,Corrupt,2,05/03/2009 04:35:53,orange
27.1105,29.7332,Soluta,Voluptas Aliquid Eaque,Doloremque Consequat,Corrupt,2,10/09/2009 04:06:01,blue
33.6237,-78.3441,Soluta,Nostrud Autem,Aut,Corrupt,2,06/05/2011 15:32:32,blue
-10.3365,10.3245,Aliqua Totam,Minus Officia Facere,Qui,Corrupt,2,07/03/2004 23:00:45,blue
14.5838,12.8624,Aliqua Totam,Sit At,Nulla Ab,Corrupt,1,06/05/2011 15:32:32,blue
31.2898,-31.6905,Soluta,Tempora Cumque,Similique Laborum,Corrupt,2,06/05/2011 15:32:32,green
-26.0795,-69.4432,Illum Illo Q,Tempora Cumque,Asperiores,Corrupt,1,06/05/2011 15:32:32,white
-18.2422,-48.2087,Voluptatem Ni,Ad Non Rem,Aut,Corrupt,2,10/09/2009 04:06:01,white
-10.2952,-53.6841,Soluta,Veniam Ab,Tempora,Corrupt,2,12/10/2005 20:04:40,red
-16.0291,1.9377,Illum Illo Q,Nostrud Autem,Tempora,Corrupt,3,04/03/2004 07:53:11,yellow
-26.0795,12.8624,Soluta,Non Dolorem Qui,Cupidatat,Corrupt,2,10/09/2009 04:06:01,purple
-13.3219,15.2147,Ullam Offi,Voluptas Aliquid Eaque,Voluptas,Corrupt,2,06/05/2011 15:32:32,green
5.0695,-21.8346,Aliqua Totam,Perferendis Incidunt Deserunt,Et,Corrupt,2,11/30/2003 02:49:55,purple
27.6199,-38.1104,Voluptatem Ni,Veniam Ab,Tempora,Corrupt,2,07/01/2009 10:04:06,orange
31.2898,-38.1104,Ullam Offi,Veniam Ab,Reprehen,Corrupt,3,11/06/2004 18:15:12,orange
-3.8475,-44.494,Voluptatem Ni,Nostrud Autem,Iure,Corrupt,3,04/03/2004 07:53:11,black
37.0659,-70.2099,Ullam Offi,Non Dolorem Qui,Cupidatat,Corrupt,2,06/05/2011 15:32:32,blue
-4.3798,-64.7732,Ullam Offi,Ad Non Rem,Et,Corrupt,1,06/05/2011 15:32:32,green
